"Tract","pop_non_hispanic_black","vehicle_none","family_type_single","family_type_female_householder","over_25_less_than_hs_graduate","below_poverty_line","public_assistance","over_16_unemployed","housing_rental","males_occ_professional","males_occ_management","fem_occ_professional","fem_occ_management","num_occupants_crowded","phone_service"
"37183053108",591,33,346,263,210,124,84,374,998,222,0,26,0,91261,3653763
"37183053109",902,80,418,221,380,41,13,250,824,345,0,244,0,91261,3653763
"37183053110",718,77,379,300,297,60,55,448,928,113,0,96,0,91261,3653763
"37183053111",738,96,523,352,393,14,111,103,1071,103,0,63,0,91261,3653763
"37183053201",1230,233,408,207,243,261,28,331,914,435,0,248,0,91261,3653763
"37183053202",454,46,93,58,78,0,0,165,357,192,0,77,16,91261,3653763
"37183053203",1298,20,242,198,101,0,57,258,1414,226,0,161,0,91261,3653763
"37183053204",1024,49,211,186,208,0,28,86,1231,153,0,35,0,91261,3653763
"37183053205",189,6,88,83,105,0,20,39,185,55,0,75,0,91261,3653763
"37183053206",614,11,236,203,56,6,11,163,951,60,0,178,6,91261,3653763
"37183053207",696,54,235,218,130,0,67,340,394,293,0,153,0,91261,3653763
"37183053405",359,70,96,76,56,0,10,106,705,269,0,152,0,91261,3653763
"37183053408",0,10,136,107,27,0,0,157,333,195,0,121,0,91261,3653763
"37183053409",388,18,265,265,81,0,0,173,561,636,0,178,0,91261,3653763
"37183053410",248,8,74,56,119,0,9,135,119,287,8,252,0,91261,3653763
"37183053411",203,65,117,117,29,0,0,131,1383,349,0,176,0,91261,3653763
"37183053412",248,34,190,103,85,0,22,162,1473,419,0,145,0,91261,3653763
"37183053413",329,12,108,70,156,0,26,231,406,91,0,122,0,91261,3653763
"37183053414",408,87,496,433,66,0,0,253,1336,541,0,199,10,91261,3653763
"37183053415",141,18,99,94,29,0,0,122,538,171,0,98,0,91261,3653763
"37183053416",1061,0,375,281,66,0,0,250,2264,153,0,192,0,91261,3653763
"37183053417",978,24,168,144,238,0,8,267,1352,81,15,52,0,91261,3653763
"37183053418",485,114,351,252,465,87,43,228,2338,307,0,48,0,91261,3653763
"37183053419",85,4,35,23,14,0,6,19,77,131,0,172,0,91261,3653763
"37183053420",784,66,184,169,269,0,0,95,1764,148,0,62,0,91261,3653763
"37183053421",340,35,288,196,245,0,6,300,1120,265,0,111,0,91261,3653763
"37183053422",79,10,127,39,18,0,9,111,99,202,0,32,0,91261,3653763
"37183053423",51,18,116,92,41,0,7,52,425,62,0,55,0,91261,3653763
"37183053424",198,36,127,110,109,55,10,114,495,285,0,129,0,91261,3653763
"37183053425",88,3,111,82,26,0,0,64,960,210,0,85,0,91261,3653763
"37183053505",615,53,140,66,87,0,0,104,252,144,0,124,0,91261,3653763
"37183053506",134,110,102,63,106,0,0,128,1328,417,0,47,0,91261,3653763
"37183053507",641,153,277,215,290,61,34,102,1833,135,0,59,0,91261,3653763
"37183053509",126,32,162,142,235,0,0,147,685,232,0,71,0,91261,3653763
"37183053512",409,33,262,229,140,0,102,221,2147,358,0,232,0,91261,3653763
"37183053513",799,135,397,286,116,68,15,237,2284,201,0,174,0,91261,3653763
"37183053516",1051,93,229,146,469,0,58,105,2359,177,0,40,0,91261,3653763
"37183053517",357,80,287,204,852,306,7,148,2559,43,0,81,0,91261,3653763
"37183053518",57,20,160,80,78,0,0,67,463,246,0,146,0,91261,3653763
"37183053519",1076,84,511,377,469,292,29,248,3003,94,0,102,0,91261,3653763
"37183053520",1088,54,347,294,306,39,116,243,3470,188,0,105,0,91261,3653763
"37183053521",174,0,146,75,128,0,0,68,393,179,0,94,0,91261,3653763
"37183053522",519,106,187,122,81,0,9,173,2756,496,7,151,0,91261,3653763
"37183053523",458,33,254,206,62,0,0,85,2364,439,0,147,0,91261,3653763
"37183053524",204,112,169,162,195,0,7,124,1230,109,0,135,0,91261,3653763
"37183053525",158,0,101,50,20,5,4,39,370,150,0,97,0,91261,3653763
"37183053601",683,0,461,341,30,15,0,231,3656,519,0,218,0,91261,3653763
"37183053602",1055,23,255,167,139,0,0,73,1147,435,0,163,0,91261,3653763
"37183053603",243,5,117,102,44,0,11,89,744,333,0,194,0,91261,3653763
"37183053604",7,57,64,51,55,0,0,157,413,300,0,160,0,91261,3653763
"37183053605",148,0,45,37,28,0,0,20,130,147,0,69,0,91261,3653763
"37183053606",312,0,107,87,62,0,36,69,1615,127,0,17,0,91261,3653763
"37183053607",462,25,401,286,398,0,50,291,2431,545,0,157,0,91261,3653763
"37183053608",710,19,77,69,48,0,7,67,1147,393,0,123,0,91261,3653763
"37183053609",106,12,28,0,49,0,1,0,463,43,0,0,0,91261,3653763
"37183053610",2236,175,447,423,50,25,0,227,5465,262,0,235,0,91261,3653763
"37183053707",1048,79,503,463,316,235,31,265,2807,207,0,187,0,91261,3653763
"37183053709",1360,79,401,283,142,56,60,161,3278,249,0,403,0,91261,3653763
"37183053711",618,18,281,147,36,0,0,213,1391,206,0,161,0,91261,3653763
"37183053712",273,62,123,54,11,0,0,88,235,149,0,52,0,91261,3653763
"37183053713",1392,33,285,179,28,0,49,88,3112,112,0,57,0,91261,3653763
"37183053714",652,30,289,266,73,0,26,108,1516,216,0,191,0,91261,3653763
"37183053715",328,43,119,49,61,0,0,227,689,159,0,90,0,91261,3653763
"37183053716",1054,64,334,187,194,1,14,290,1994,124,0,80,0,91261,3653763
"37183053717",438,23,193,131,68,0,0,142,978,181,0,57,0,91261,3653763
"37183053718",201,15,120,99,28,0,0,49,52,257,16,90,0,91261,3653763
"37183053719",351,0,213,158,35,0,38,103,336,296,0,92,0,91261,3653763
"37183053720",132,0,52,52,70,0,0,75,107,290,0,110,0,91261,3653763
"37183053721",62,13,16,16,82,0,11,151,40,249,0,126,0,91261,3653763
"37183053722",146,208,129,99,70,7,43,83,1263,255,0,124,0,91261,3653763
"37183053723",398,53,179,134,79,0,0,100,1209,128,0,35,0,91261,3653763
"37183053724",295,0,236,236,62,0,63,225,2047,266,0,267,0,91261,3653763
"37183053725",870,67,343,285,16,0,0,221,2071,247,0,171,0,91261,3653763
"37183053726",1486,75,341,202,584,0,0,213,2037,43,0,100,0,91261,3653763
"37183053803",462,18,40,40,73,0,9,174,60,131,7,95,0,91261,3653763
"37183053804",171,0,105,58,110,0,22,63,229,188,0,60,0,91261,3653763
"37183053805",59,8,22,16,10,0,0,66,47,116,0,70,0,91261,3653763
"37183053806",212,0,62,62,32,0,5,116,72,157,0,71,0,91261,3653763
"37183053807",94,46,95,84,28,0,15,42,692,134,0,142,0,91261,3653763
"37183053808",350,33,76,60,24,0,13,131,232,338,0,169,0,91261,3653763
"37183053900",402,87,223,128,232,0,55,240,939,356,0,250,0,91261,3653763
"37183054001",1197,221,496,398,228,0,0,125,2072,61,0,144,0,91261,3653763
"37183054004",1183,254,565,363,499,334,7,211,3024,158,0,108,14,91261,3653763
"37183054006",485,72,284,176,247,102,31,121,1678,104,9,68,0,91261,3653763
"37183054007",880,53,299,200,196,0,17,187,1060,100,0,107,0,91261,3653763
"37183054008",2877,265,944,771,864,417,78,573,5370,18,0,134,0,91261,3653763
"37183054011",186,0,116,116,92,0,11,85,367,213,0,63,0,91261,3653763
"37183054012",407,0,100,81,86,0,8,105,936,162,0,62,0,91261,3653763
"37183054013",1112,102,747,535,56,0,11,94,2675,775,0,365,0,91261,3653763
"37183054014",3975,127,1208,1078,1167,6,103,807,4410,234,0,277,0,91261,3653763
"37183054015",768,14,143,104,121,0,37,51,554,71,0,52,0,91261,3653763
"37183054016",495,17,230,160,34,0,34,125,903,250,0,176,0,91261,3653763
"37183054017",819,0,264,199,155,132,29,90,1459,98,0,51,0,91261,3653763
"37183054018",1669,104,423,414,138,186,26,227,2758,71,0,27,0,91261,3653763
"37183054104",4116,80,888,761,622,0,43,650,2112,130,0,115,0,91261,3653763
"37183054105",4681,55,809,604,457,4,16,488,3104,385,0,226,0,91261,3653763
"37183054106",4250,149,597,276,712,221,31,241,3170,180,0,313,10,91261,3653763
"37183054108",2233,51,721,547,649,0,0,147,2028,49,0,106,0,91261,3653763
"37183054109",898,28,171,114,144,87,18,165,579,58,0,58,0,91261,3653763
"37183054110",2429,26,489,270,248,0,0,450,473,225,0,157,0,91261,3653763
"37183054111",419,13,102,74,164,0,4,96,522,12,0,28,0,91261,3653763
"37183054112",1345,8,262,184,408,0,0,150,1454,24,0,74,0,91261,3653763
"37183054113",791,6,172,93,234,0,0,121,969,53,0,17,0,91261,3653763
"37183054114",1335,17,236,183,662,0,0,62,264,24,0,36,0,91261,3653763
"37183054115",3051,200,523,378,433,0,0,270,2135,190,0,203,0,91261,3653763
"37183054203",103,10,68,59,69,0,0,119,79,169,0,49,0,91261,3653763
"37183054204",794,107,186,108,236,0,23,110,1318,55,0,90,0,91261,3653763
"37183054205",1435,238,308,285,450,14,36,263,2100,95,0,41,0,91261,3653763
"37183054206",600,116,335,237,107,0,10,168,1832,108,0,109,0,91261,3653763
"37183054207",1226,209,526,434,132,0,45,291,2556,268,0,309,0,91261,3653763
"37183054208",615,187,378,340,314,15,24,292,2034,188,0,180,0,91261,3653763
"37183054209",2620,13,619,362,198,0,32,320,943,442,0,103,16,91261,3653763
"37183054210",1430,114,404,207,420,0,16,161,1044,158,0,127,0,91261,3653763
"37183054211",1049,24,347,212,239,0,59,448,1959,232,15,143,0,91261,3653763
"37183054301",1424,0,453,366,573,0,12,185,567,13,0,81,0,91261,3653763
"37183054302",1916,209,555,358,979,36,38,444,1928,32,0,0,0,91261,3653763
"37183054402",855,138,387,269,530,0,0,216,1122,64,0,22,0,91261,3653763
"37183054403",822,83,235,145,753,63,0,172,997,4,0,61,0,91261,3653763
"37183054404",1378,170,356,314,529,0,68,415,1858,0,0,24,0,91261,3653763
"37183054500",2165,279,552,405,1024,0,18,466,4594,196,0,79,0,91261,3653763
"37183980100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37183980200",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37039930100",54,78,338,287,812,48,35,243,796,0,0,12,0,91261,3653763
"37039930200",0,40,94,71,214,0,13,94,276,9,0,0,0,91261,3653763
"37039930300",3,59,88,63,320,0,0,90,340,16,0,11,0,91261,3653763
"37039930400",317,131,362,244,772,0,63,138,1561,17,0,3,0,91261,3653763
"37039930500",67,81,246,229,419,0,20,133,1123,63,0,18,0,91261,3653763
"37039930601",0,65,75,59,512,0,28,123,439,0,0,0,0,91261,3653763
"37039930602",19,70,154,103,524,0,21,198,409,0,0,10,0,91261,3653763
"37087920101",19,0,301,225,276,0,32,85,851,33,0,0,0,91261,3653763
"37087920102",0,106,208,167,390,0,37,109,1003,0,0,0,0,91261,3653763
"37087920200",6,61,468,257,593,0,24,348,1340,59,0,13,0,91261,3653763
"37087920300",145,63,213,172,312,0,32,130,752,0,0,15,0,91261,3653763
"37087920400",1,47,156,121,193,0,17,77,553,4,0,0,0,91261,3653763
"37087920500",14,133,388,280,755,0,30,206,2021,53,15,10,0,91261,3653763
"37087920600",0,86,316,285,228,0,0,81,1460,40,0,26,0,91261,3653763
"37087920700",16,27,211,156,282,1,31,111,796,10,0,3,0,91261,3653763
"37087920800",0,65,123,97,201,0,0,121,476,73,0,30,12,91261,3653763
"37087920900",47,138,150,85,222,0,10,61,797,8,0,6,0,91261,3653763
"37087921000",145,79,328,255,248,32,16,91,1247,52,0,14,0,91261,3653763
"37087921100",82,48,186,128,241,0,10,54,808,19,0,37,0,91261,3653763
"37087921200",43,116,528,390,1010,1,117,148,1907,16,0,60,0,91261,3653763
"37087921301",0,28,127,71,404,0,10,150,621,101,0,51,0,91261,3653763
"37087921302",67,58,403,283,525,0,6,315,1350,19,0,0,0,91261,3653763
"37087980100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37155960101",1397,47,354,296,581,120,47,272,1776,0,0,0,0,91261,3653763
"37155960102",1052,187,463,346,846,67,56,247,1482,4,0,50,0,91261,3653763
"37155960201",1803,153,498,430,749,0,15,245,1478,40,0,0,0,91261,3653763
"37155960202",434,168,374,257,867,129,68,250,1342,0,0,1,1,91261,3653763
"37155960300",2571,526,681,501,1283,23,39,223,3532,29,0,13,0,91261,3653763
"37155960401",158,293,842,672,1473,0,46,558,1719,0,0,16,0,91261,3653763
"37155960402",268,64,446,393,591,156,37,230,642,0,0,6,0,91261,3653763
"37155960501",335,83,299,201,508,8,42,341,1137,0,0,0,0,91261,3653763
"37155960502",1462,252,455,356,399,0,26,349,2956,0,0,7,0,91261,3653763
"37155960503",129,10,127,99,298,0,7,92,353,0,0,0,0,91261,3653763
"37155960600",756,122,664,517,1178,38,32,366,2213,0,0,10,0,91261,3653763
"37155960701",384,127,511,428,1137,250,29,250,2263,3,0,0,0,91261,3653763
"37155960702",525,79,385,203,574,266,16,201,919,12,0,5,0,91261,3653763
"37155960801",2646,328,580,546,783,0,28,181,2280,0,0,0,0,91261,3653763
"37155960802",1448,108,211,188,299,0,47,57,1200,0,0,0,0,91261,3653763
"37155960900",219,26,105,85,165,9,7,53,701,6,0,5,0,91261,3653763
"37155961000",752,123,215,148,328,54,10,94,1324,14,0,0,0,91261,3653763
"37155961100",553,108,272,251,402,75,5,40,1098,0,0,8,0,91261,3653763
"37155961200",880,87,363,335,522,0,28,158,1346,9,0,0,0,91261,3653763
"37155961301",860,91,280,210,609,129,34,113,1205,43,0,16,0,91261,3653763
"37155961302",1867,88,725,528,1275,652,36,184,3270,38,0,0,0,91261,3653763
"37155961400",689,123,320,225,610,47,12,130,947,0,0,34,0,91261,3653763
"37155961500",752,95,623,455,1050,342,48,339,2113,0,0,7,0,91261,3653763
"37155961601",872,78,322,279,670,63,25,176,1437,17,0,25,0,91261,3653763
"37155961602",803,47,396,324,504,0,46,167,1050,2,0,0,0,91261,3653763
"37155961700",2532,367,591,420,962,5,45,301,1775,0,0,0,0,91261,3653763
"37155961801",646,78,579,498,650,0,65,282,1071,19,0,16,0,91261,3653763
"37155961802",965,115,528,455,1013,0,48,375,1035,0,0,19,0,91261,3653763
"37155961900",2059,209,509,394,971,9,27,376,1969,7,0,10,0,91261,3653763
"37155962001",2084,279,567,493,861,0,46,225,1573,0,0,0,0,91261,3653763
"37155962002",522,36,249,200,662,0,19,120,390,0,0,0,0,91261,3653763
"37067000100",688,140,74,34,291,0,0,73,1002,55,0,27,0,91261,3653763
"37067000200",529,177,28,5,274,0,0,81,570,22,0,3,0,91261,3653763
"37067000301",1860,351,296,260,201,0,23,250,1614,0,0,0,0,91261,3653763
"37067000302",1233,138,208,183,297,34,29,160,832,0,0,0,0,91261,3653763
"37067000400",2834,158,558,503,500,184,37,207,2344,0,0,20,0,91261,3653763
"37067000500",2188,385,496,383,552,34,35,326,1932,25,0,0,0,91261,3653763
"37067000600",1959,503,352,273,408,107,44,251,1874,0,0,0,0,91261,3653763
"37067000700",1696,402,276,251,299,0,5,226,1475,0,0,10,0,91261,3653763
"37067000801",1768,130,147,137,125,78,44,292,818,0,0,0,0,91261,3653763
"37067000802",1068,140,272,265,358,56,56,107,1394,0,0,0,0,91261,3653763
"37067000900",935,321,160,91,381,101,47,234,1668,16,0,31,0,91261,3653763
"37067001000",623,156,473,309,676,150,16,242,3397,57,0,33,12,91261,3653763
"37067001100",469,214,47,22,87,7,18,128,1179,64,6,20,0,91261,3653763
"37067001200",137,132,62,55,51,0,6,24,458,9,0,19,0,91261,3653763
"37067001300",686,73,60,44,83,0,14,77,978,12,0,20,0,91261,3653763
"37067001400",2369,227,555,414,483,276,11,336,2350,0,0,7,0,91261,3653763
"37067001500",2075,109,529,433,553,254,56,199,2068,0,0,9,0,91261,3653763
"37067001601",3924,149,578,519,444,36,17,438,1527,0,0,16,0,91261,3653763
"37067001602",2745,438,490,413,531,0,56,189,2483,0,0,22,0,91261,3653763
"37067001700",3624,287,586,442,662,226,0,528,2279,10,0,15,0,91261,3653763
"37067001800",2920,285,567,466,654,24,18,542,2339,0,0,0,0,91261,3653763
"37067001901",587,115,190,158,334,128,41,87,1133,0,0,0,0,91261,3653763
"37067001902",349,30,67,50,125,36,3,62,835,5,0,16,0,91261,3653763
"37067002001",1071,88,288,189,388,215,3,169,1192,15,0,0,0,91261,3653763
"37067002002",906,42,370,299,468,129,77,181,1404,0,0,8,0,91261,3653763
"37067002100",222,85,85,54,98,0,13,145,607,39,0,35,0,91261,3653763
"37067002200",393,123,172,121,243,0,18,202,1782,49,0,22,0,91261,3653763
"37067002501",10,19,61,54,14,0,0,58,273,156,0,26,0,91261,3653763
"37067002502",51,0,99,54,36,0,6,49,339,102,0,126,0,91261,3653763
"37067002601",96,24,77,70,7,7,0,8,447,44,0,23,0,91261,3653763
"37067002603",1211,89,416,194,310,68,11,229,1878,113,12,0,0,91261,3653763
"37067002604",538,120,244,138,324,132,14,92,891,78,0,116,0,91261,3653763
"37067002701",1837,256,478,392,1171,249,67,490,3784,72,0,19,0,91261,3653763
"37067002702",3490,334,662,560,933,15,24,577,3992,24,0,0,0,91261,3653763
"37067002703",2583,633,585,488,776,0,43,499,5670,16,0,40,0,91261,3653763
"37067002801",401,20,232,168,231,0,6,80,635,31,0,26,0,91261,3653763
"37067002804",942,57,318,189,499,0,17,210,1162,18,0,48,0,91261,3653763
"37067002806",1002,43,211,148,441,22,10,49,1177,20,0,9,9,91261,3653763
"37067002807",1339,24,239,206,479,22,12,253,971,98,0,15,0,91261,3653763
"37067002808",309,39,170,154,288,0,17,101,709,51,0,14,0,91261,3653763
"37067002809",352,77,136,127,148,0,15,135,242,5,0,10,0,91261,3653763
"37067002901",1427,41,362,258,470,15,52,243,853,71,22,18,0,91261,3653763
"37067002903",1339,28,531,344,438,34,13,139,1533,25,0,10,0,91261,3653763
"37067002904",33,41,93,79,336,0,0,67,292,36,0,5,0,91261,3653763
"37067003002",2149,54,400,365,428,0,25,178,1154,7,0,13,0,91261,3653763
"37067003003",598,35,190,165,324,0,64,122,688,0,0,80,0,91261,3653763
"37067003004",589,40,300,242,192,0,10,98,842,62,0,24,0,91261,3653763
"37067003103",410,37,156,114,269,0,44,170,763,78,0,53,0,91261,3653763
"37067003105",726,86,290,255,313,104,25,293,1379,68,0,7,0,91261,3653763
"37067003106",100,12,50,36,305,12,0,146,225,68,0,30,0,91261,3653763
"37067003107",553,94,229,154,341,30,72,117,1141,84,0,14,0,91261,3653763
"37067003108",299,20,235,173,486,45,21,149,1359,49,0,20,0,91261,3653763
"37067003201",537,129,270,195,268,72,49,204,1302,36,0,48,0,91261,3653763
"37067003202",206,138,154,133,360,157,20,127,1707,45,0,40,0,91261,3653763
"37067003307",300,116,204,170,239,0,12,133,1482,44,37,17,0,91261,3653763
"37067003308",1054,0,395,265,377,131,10,202,901,64,0,79,0,91261,3653763
"37067003309",2117,179,362,289,659,29,0,425,1550,19,0,13,0,91261,3653763
"37067003310",1460,48,249,145,288,0,22,230,821,56,0,30,0,91261,3653763
"37067003311",354,0,108,80,116,0,0,40,90,7,0,43,0,91261,3653763
"37067003312",142,19,69,32,150,1,18,65,439,25,0,16,0,91261,3653763
"37067003313",76,55,51,32,87,0,11,47,313,0,0,9,0,91261,3653763
"37067003314",213,18,235,198,117,0,9,46,1093,31,0,36,0,91261,3653763
"37067003315",495,135,234,141,414,0,46,177,1601,65,0,27,0,91261,3653763
"37067003402",44,28,129,64,322,128,0,93,565,17,0,46,0,91261,3653763
"37067003403",942,96,396,283,640,131,33,294,2402,0,0,0,0,91261,3653763
"37067003404",1757,246,450,389,853,358,7,414,1795,13,0,0,0,91261,3653763
"37067003500",2108,202,594,431,548,158,45,262,2386,80,0,63,0,91261,3653763
"37067003600",1255,90,679,499,736,89,50,365,1015,46,0,24,0,91261,3653763
"37067003701",1540,258,852,633,735,0,61,268,4528,66,0,14,52,91261,3653763
"37067003702",1546,67,240,204,265,16,19,194,861,61,0,33,0,91261,3653763
"37067003703",1793,13,241,150,258,0,13,347,1438,93,0,12,0,91261,3653763
"37067003803",1381,40,482,437,408,0,35,100,1706,83,32,70,0,91261,3653763
"37067003804",1395,231,292,282,372,0,39,150,2140,8,0,43,0,91261,3653763
"37067003805",2323,302,501,416,531,0,40,336,2833,25,0,63,0,91261,3653763
"37067003806",501,9,199,120,191,0,24,69,742,31,0,0,0,91261,3653763
"37067003903",1036,321,356,272,458,18,65,213,3406,11,0,13,0,91261,3653763
"37067003904",973,97,438,350,188,0,84,259,2835,94,0,101,0,91261,3653763
"37067003905",306,28,159,116,119,84,25,132,2056,59,0,25,0,91261,3653763
"37067003906",54,23,110,68,99,0,15,70,391,99,0,24,0,91261,3653763
"37067003908",32,0,21,7,21,0,12,34,115,29,0,17,0,91261,3653763
"37067003909",90,29,185,120,165,0,0,118,553,68,0,28,0,91261,3653763
"37067004005",123,31,178,144,100,0,16,127,621,135,6,22,9,91261,3653763
"37067004007",341,72,253,180,160,0,0,216,328,223,0,59,0,91261,3653763
"37067004009",71,31,152,101,177,16,25,197,366,22,0,69,7,91261,3653763
"37067004010",395,53,135,86,97,0,0,137,860,65,0,59,0,91261,3653763
"37067004011",554,16,234,190,255,0,29,277,608,80,0,80,0,91261,3653763
"37067004012",812,105,368,307,241,72,12,164,1178,115,0,106,0,91261,3653763
"37067004013",65,141,171,81,251,56,0,44,681,116,0,28,0,91261,3653763
"37067004014",61,74,130,117,86,0,5,33,439,52,0,66,0,91261,3653763
"37067004015",648,26,371,281,152,31,7,132,1200,59,0,39,0,91261,3653763
"37067004102",241,69,126,77,236,0,10,77,536,0,0,11,0,91261,3653763
"37067004103",389,0,136,98,111,0,0,146,296,72,0,36,0,91261,3653763
"37067004104",281,45,202,82,194,0,0,168,462,81,0,33,10,91261,3653763
"37129010100",1627,187,247,173,339,0,43,203,1326,0,0,5,0,91261,3653763
"37129010200",1844,113,360,255,391,9,39,281,2034,24,0,62,0,91261,3653763
"37129010300",2579,251,721,588,278,0,72,465,2590,0,0,67,0,91261,3653763
"37129010400",208,58,163,126,96,0,12,127,1071,92,0,101,0,91261,3653763
"37129010501",1393,96,342,301,455,38,83,263,3968,43,0,23,0,91261,3653763
"37129010502",1207,289,606,465,861,191,88,544,7528,83,0,45,0,91261,3653763
"37129010600",92,308,123,101,138,0,21,49,1176,172,0,42,0,91261,3653763
"37129010700",1806,327,521,404,431,96,37,338,3184,0,0,5,0,91261,3653763
"37129010800",330,231,224,158,510,193,38,72,1330,17,0,8,0,91261,3653763
"37129010900",156,106,203,124,155,0,12,199,1385,35,0,40,0,91261,3653763
"37129011000",1285,288,414,400,330,0,62,179,2238,0,0,11,0,91261,3653763
"37129011100",2289,431,465,325,448,34,147,176,2042,0,0,0,0,91261,3653763
"37129011200",980,144,80,63,183,0,19,208,1017,17,0,39,0,91261,3653763
"37129011300",218,179,79,46,179,73,10,121,981,29,0,63,7,91261,3653763
"37129011400",1241,114,238,199,232,0,15,185,1052,0,0,17,0,91261,3653763
"37129011500",1808,120,616,510,754,0,149,257,2420,40,0,21,0,91261,3653763
"37129011603",1415,104,709,421,520,0,41,387,2508,153,0,60,0,91261,3653763
"37129011605",795,88,370,292,396,0,60,317,3430,61,0,82,0,91261,3653763
"37129011606",509,34,304,248,402,29,46,271,1716,65,0,75,0,91261,3653763
"37129011607",1073,132,565,458,417,0,66,461,3157,219,0,387,0,91261,3653763
"37129011608",633,45,328,188,256,0,35,155,1009,55,0,57,0,91261,3653763
"37129011701",89,96,235,208,300,0,0,226,2313,76,0,92,0,91261,3653763
"37129011703",27,8,46,9,70,0,0,74,447,61,13,24,0,91261,3653763
"37129011705",118,30,357,209,201,0,70,306,1084,192,0,140,0,91261,3653763
"37129011800",1,13,100,43,15,0,4,117,1155,80,0,71,0,91261,3653763
"37129011902",482,267,336,198,468,0,102,298,4398,25,0,59,0,91261,3653763
"37129011903",608,150,238,71,366,67,16,831,3648,43,0,49,0,91261,3653763
"37129011904",90,5,64,64,141,0,38,67,502,50,0,9,0,91261,3653763
"37129012001",377,40,313,218,330,105,14,216,958,224,0,67,0,91261,3653763
"37129012004",39,20,150,124,27,0,13,195,433,92,0,39,0,91261,3653763
"37129012006",429,22,426,397,19,0,12,185,1367,74,0,74,0,91261,3653763
"37129012007",75,85,254,200,22,0,0,265,2033,159,0,32,0,91261,3653763
"37129012008",584,48,286,197,84,0,12,536,3482,93,0,11,0,91261,3653763
"37129012009",513,145,402,312,106,0,27,357,1141,139,10,63,0,91261,3653763
"37129012010",163,0,196,173,138,0,23,123,504,73,0,67,0,91261,3653763
"37129012101",741,119,606,375,612,227,63,452,2971,67,0,126,19,91261,3653763
"37129012103",98,95,73,73,164,0,30,88,687,71,0,20,0,91261,3653763
"37129012104",389,99,210,186,380,0,60,310,800,150,0,104,0,91261,3653763
"37129012105",974,122,750,589,705,0,25,896,2602,76,0,57,0,91261,3653763
"37129012201",10,88,206,67,108,0,9,216,1675,51,0,50,0,91261,3653763
"37129012202",100,49,185,154,105,0,0,107,1280,55,0,52,0,91261,3653763
"37129012203",10,14,74,41,66,0,0,82,812,59,0,42,0,91261,3653763
"37129012300",582,123,92,80,159,0,30,96,936,102,0,30,0,91261,3653763
"37129980100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37129990100",0,0,0,0,0,0,0,0,0,0,0,0,0,91261,3653763
"37099940200",74,244,556,396,632,25,27,207,1835,29,0,6,0,91261,3653763
"37099950200",0,35,127,66,151,0,0,55,370,9,0,7,0,91261,3653763
"37099950300",128,124,521,253,692,0,50,67,1866,45,0,41,0,91261,3653763
"37099950400",111,74,238,221,371,0,17,209,1456,4,0,6,0,91261,3653763
"37099950500",28,76,380,98,592,0,32,331,1125,0,0,19,0,91261,3653763
"37099950600",466,175,401,357,419,122,114,452,3132,0,0,10,0,91261,3653763
"37099950700",27,37,146,110,233,44,32,91,817,76,0,0,0,91261,3653763
"37099950800",0,7,100,83,305,35,14,92,606,0,0,18,0,91261,3653763
"37099950900",18,25,133,76,83,0,24,55,666,8,0,27,0,91261,3653763
"37165010101",836,95,223,157,392,57,11,186,902,91,0,0,0,91261,3653763
"37165010102",1689,296,501,464,469,0,34,263,2357,52,0,0,0,91261,3653763
"37165010200",2802,314,604,515,809,39,59,286,2333,0,0,0,0,91261,3653763
"37165010300",2484,305,565,486,680,0,81,369,2090,14,0,8,0,91261,3653763
"37165010400",1448,63,261,228,982,0,58,187,642,0,0,30,0,91261,3653763
"37165010500",1749,105,634,501,923,2,40,375,1664,12,0,47,0,91261,3653763
"37165010600",2855,229,738,571,993,0,71,536,1817,13,0,11,0,91261,3653763
"37083930100",2405,223,511,432,592,0,35,188,1365,15,0,0,0,91261,3653763
"37083930200",743,152,159,139,334,0,0,73,1505,72,0,51,0,91261,3653763
"37083930300",1541,302,600,548,580,1,84,275,2938,9,0,12,0,91261,3653763
"37083930400",1233,295,287,248,591,59,14,242,1751,0,0,0,0,91261,3653763
"37083930501",1987,180,634,480,530,0,49,424,2134,0,0,38,0,91261,3653763
"37083930502",2624,290,560,485,797,0,37,565,1807,0,0,29,0,91261,3653763
"37083930600",2317,204,561,442,720,0,18,282,1468,0,0,6,0,91261,3653763
"37083930700",1948,163,351,267,530,0,33,205,1055,22,0,20,0,91261,3653763
"37083930800",2883,131,687,556,1079,13,51,367,1436,10,0,0,0,91261,3653763
"37083930900",4454,328,675,509,1002,0,33,485,2157,0,0,3,0,91261,3653763
"37083931000",2202,105,370,301,535,0,11,99,566,0,0,2,0,91261,3653763
"37083931100",3300,323,535,451,1397,197,46,451,1592,4,0,13,0,91261,3653763
"37091950100",4506,456,737,645,967,0,71,663,2185,0,0,14,0,91261,3653763
"37091950200",4037,122,366,317,1231,11,101,235,1238,13,0,54,0,91261,3653763
"37091950300",1536,38,389,312,512,4,16,281,1023,0,0,12,0,91261,3653763
"37091950401",1540,110,331,298,428,14,60,137,1241,10,0,0,0,91261,3653763
