"","Tract","1,3-BUTADIENE","ACETALDEHYDE","BENZENE","CARBON TETRACHLORIDE","ETHYLBENZENE","FORMALDEHYDE","HEXANE","METHANOL","METHYL CHLORIDE (CHLOROMETHANE)","TOLUENE","XYLENES (MIXED ISOMERS)","DIESEL PM","LEAD COMPOUNDS","MANGANESE COMPOUNDS","MERCURY COMPOUNDS","NICKEL COMPOUNDS"
"1","3.7001e+10",0.023418894331513,1.50459883349245,0.38755433584925,0.530103253410619,0.110600918976805,1.6856227237722,0.164288908806276,1.45542139256477,1.14166674624826,0.963992636558677,0.442361038339017,0.32324288701262,0.000617183973703,0.00092919289615,0.001679960855049,0.000211891426909
"2","3.7003e+10",0.01384325652387,1.30229304528764,0.296341347613218,0.522878139534877,0.069877411015911,1.54171821175031,0.097626428029378,1.24746650428397,1.0954658506732,0.638254115299879,0.238870254100368,0.174824909742228,0.000280094822521,0.000803248847003,0.001567240790697,0.000155682847002
"3","3.7005e+10",0.004491340850828,0.855050483742909,0.193945181852551,0.501962329489604,0.024878722041587,1.10434811909263,0.039842710396976,0.953278147448009,1.00129735349717,0.2311638879017,0.069761183364841,0.098372890359169,0.000185045727788,0.000407915763327,0.001484733421551,0.000125412763706
"4","3.7007e+10",0.01136666747536,1.81673719384542,0.271065030415457,0.537470302318841,0.052219303569083,1.8209512304541,0.100874963999999,1.46770786666669,1.12395893719807,0.450292036966183,0.158942364212558,0.190971562516047,0.000328714820678,0.001410190675019,0.001609971234783,0.000184935948938
"5","3.7009e+10",0.005737119390389,0.773289528745604,0.197108408949588,0.492575743962489,0.026621687603752,1.05882355783119,0.040513708100823,0.913060491676429,1.04932998007035,0.232328674139508,0.078792815602579,0.097335950778407,0.00020061374279,0.000511461425205,0.001529103389215,0.000162889042088
"6","3.7011e+10",0.00436591783983,0.734756159204407,0.178255883843327,0.48732570905753,0.02590088514076,1.04281182749083,0.03608956381885,0.915890988372086,1.0281534883721,0.216695831835988,0.072537040195838,0.094470794153989,0.000192504259486,0.000400450843548,0.001470997379437,0.000108921935861
"7","3.7013e+10",0.011189736625274,1.23461850820316,0.251290726260581,0.540152220133001,0.04597884062611,1.31114797396252,0.083873696441656,1.07671685336758,1.18633754534462,0.360791617963302,0.143510792330411,0.157593795042321,0.00032097505907,0.000512964205493,0.001765265928626,0.000291116081607
"8","3.7015e+10",0.007033244622875,1.26992778565379,0.239687502973722,0.540150700355491,0.038095632790879,1.32683108318393,0.121150089832459,1.13500897465224,1.16110108191655,0.309275675483463,0.107280636457187,0.150322491035548,0.000241334540803,0.000537681707612,0.001750552552357,0.000242019465223
"9","3.7017e+10",0.008770935374283,1.56963166517695,0.235817470618644,0.540198022671423,0.039009730965688,1.53438779677272,0.079088470431924,1.28909756978573,1.1395185,0.325043199625582,0.114551015240154,0.149152342212855,0.000324408889107,0.000793165095132,0.001591700316426,0.000260558736042
"10","3.7019e+10",0.009289549605829,1.09803482695655,0.23487019694765,0.540207441550007,0.041837039238899,1.22916081066567,0.065867389743741,1.06805264149785,1.26926344383057,0.330256684046612,0.130065924252899,0.19304760330264,0.000474585279721,0.001009671963676,0.00173099010698,0.000409756030636
